date,Bitcoin,Aptos
2021-08-24,47940.6079149608,
2021-08-25,49002.70376627545,
2021-08-26,47229.070650876114,
2021-08-27,49083.10330586219,
2021-08-28,48936.537254142204,
2021-08-29,48907.27073106221,
2021-08-30,47124.25422469402,
2021-08-31,47335.42029920565,
2021-09-01,48823.05520964915,
2021-09-02,49338.78465183332,
2021-09-03,49934.5282762881,
2021-09-04,50013.02994694588,
2021-09-05,51696.206431317885,
2021-09-06,52739.800166345514,
2021-09-07,46995.16417095979,
2021-09-08,46085.02861578186,
2021-09-09,46518.94118660236,
2021-09-10,44802.60640249699,
2021-09-11,45196.488277558245,
2021-09-12,46195.21830082935,
2021-09-13,45139.83396873267,
2021-09-14,47135.43199562694,
2021-09-15,48186.53275704722,
2021-09-16,47879.47343992101,
2021-09-17,47228.65821623257,
2021-09-18,48266.62707279063,
2021-09-19,47371.03933236471,
2021-09-20,42932.94659595412,
2021-09-21,40386.62363528928,
2021-09-22,43587.22305058473,
2021-09-23,44980.898214810935,
2021-09-24,42752.1681545072,
2021-09-25,42856.855164224515,
2021-09-26,43336.861233242744,
2021-09-27,42247.355729006355,
2021-09-28,41010.37519836549,
2021-09-29,41587.66786232295,
2021-09-30,43859.32614724109,
2021-10-01,48181.87627260008,
2021-10-02,47777.762019063,
2021-10-03,48282.97113857447,
2021-10-04,49260.232321130694,
2021-10-05,51668.99422435564,
2021-10-06,55415.00574202895,
2021-10-07,53894.59599452107,
2021-10-08,54010.93747374405,
2021-10-09,55125.460337680444,
2021-10-10,54711.86959664297,
2021-10-11,57572.510855596534,
2021-10-12,56335.035460511535,
2021-10-13,57487.985880422195,
2021-10-14,57452.43178503547,
2021-10-15,61809.02394427028,
2021-10-16,61165.63564211521,
2021-10-17,61583.77443961336,
2021-10-18,62017.972725178704,
2021-10-19,64517.64856042277,
2021-10-20,66237.51755029388,
2021-10-21,62541.08693293518,
2021-10-22,61029.27093182092,
2021-10-23,61572.14043422243,
2021-10-24,61173.1663907232,
2021-10-25,63228.21382584213,
2021-10-26,60604.18888794746,
2021-10-27,58641.00147419492,
2021-10-28,60767.55585206728,
2021-10-29,62283.19805587354,
2021-10-30,61837.257002978935,
2021-10-31,61471.86846276259,
2021-11-01,61121.83120106507,
2021-11-02,63247.20896127831,
2021-11-03,63130.94235171542,
2021-11-04,61601.74357204975,
2021-11-05,61247.38494217787,
2021-11-06,61661.35866372036,
2021-11-07,63153.230193019495,
2021-11-08,67617.0155448617,
2021-11-09,67145.37493537061,
2021-11-10,65061.05440696283,
2021-11-11,65005.64515956679,
2021-11-12,64432.04794734522,
2021-11-13,64660.33535267343,
2021-11-14,65648.97779110243,
2021-11-15,63933.835442599324,
2021-11-16,60448.56251258625,
2021-11-17,60603.65586738653,
2021-11-18,56987.32233855049,
2021-11-19,58459.25551667463,
2021-11-20,60082.91166841709,
2021-11-21,59139.779279527174,
2021-11-22,56386.856853152145,
2021-11-23,57748.79317378856,
2021-11-24,57198.18384629529,
2021-11-25,58897.84698299794,
2021-11-26,53827.792865034724,
2021-11-27,54533.40388242691,
2021-11-28,57237.66113709043,
2021-11-29,57848.77353712989,
2021-11-30,57011.28047424234,
2021-12-01,57169.37199381056,
2021-12-02,56508.26805402271,
2021-12-03,53785.96717237922,
2021-12-04,49161.99070957517,
2021-12-05,49268.46989053938,
2021-12-06,50461.57683653979,
2021-12-07,50647.66340635755,
2021-12-08,50530.4580645934,
2021-12-09,47885.871989417064,
2021-12-10,47303.56415217411,
2021-12-11,49242.302324071476,
2021-12-12,50051.078348674855,
2021-12-13,46696.30469946678,
2021-12-14,48410.564656309325,
2021-12-15,48936.86258244155,
2021-12-16,47694.530502251764,
2021-12-17,46328.6963654447,
2021-12-18,46970.057050727024,
2021-12-19,46807.04861642627,
2021-12-20,47117.008204210455,
2021-12-21,49145.21725849885,
2021-12-22,48755.89564404483,
2021-12-23,50900.61494951601,
2021-12-24,50888.72103678683,
2021-12-25,50663.48710213215,
2021-12-26,50852.860259540656,
2021-12-27,50774.067814743,
2021-12-28,47725.14804631933,
2021-12-29,46506.99464767938,
2021-12-30,47191.86838983951,
2021-12-31,46319.65108805251,
2022-01-01,47816.07767640849,
2022-01-02,47387.212167697246,
2022-01-03,46531.140860530526,
2022-01-04,45938.02427172366,
2022-01-05,43647.147508068054,
2022-01-06,43216.45867693359,
2022-01-07,41527.197042644846,
2022-01-08,41756.66232397826,
2022-01-09,41862.3609856517,
2022-01-10,41869.85905559219,
2022-01-11,42777.211020482355,
2022-01-12,43981.87732717414,
2022-01-13,42608.41001195019,
2022-01-14,43120.85451108056,
2022-01-15,43226.65026980921,
2022-01-16,43119.79214308028,
2022-01-17,42298.341116872325,
2022-01-18,42395.45879157343,
2022-01-19,41749.55143098559,
2022-01-20,40707.6824143097,
2022-01-21,36508.799789830824,
2022-01-22,35180.435462830384,
2022-01-23,36306.409440464704,
2022-01-24,36774.00714224005,
2022-01-25,36988.928510667356,
2022-01-26,36870.440166930995,
2022-01-27,37276.839558174994,
2022-01-28,37852.57902803263,
2022-01-29,38232.17873217708,
2022-01-30,37983.151499406464,
2022-01-31,38555.53446121157,
2022-02-01,38835.69494322237,
2022-02-02,37000.98249864199,
2022-02-03,37101.351593780935,
2022-02-04,41673.8395543094,
2022-02-05,41493.690050910525,
2022-02-06,42475.543220951215,
2022-02-07,43910.929986443094,
2022-02-08,44184.447511676175,
2022-02-09,44383.88805541707,
2022-02-10,43628.13953235228,
2022-02-11,42445.38876793804,
2022-02-12,42254.738123237206,
2022-02-13,42247.83595326771,
2022-02-14,42634.573783663065,
2022-02-15,44574.32057099816,
2022-02-16,44063.28198279571,
2022-02-17,40562.98694982819,
2022-02-18,40073.495362369824,
2022-02-19,40192.75912143141,
2022-02-20,38514.00853622455,
2022-02-21,37059.979402287514,
2022-02-22,38337.2038554348,
2022-02-23,37372.2926803477,
2022-02-24,38363.345488570165,
2022-02-25,39316.16207578596,
2022-02-26,39090.202153609054,
2022-02-27,37803.59016044929,
2022-02-28,43225.404677435734,
2022-03-01,44459.59162774341,
2022-03-02,43980.707382090906,
2022-03-03,42491.97839335905,
2022-03-04,39200.29973557414,
2022-03-05,39463.14681149058,
2022-03-06,38442.99174588676,
2022-03-07,38076.49382252028,
2022-03-08,38732.93701302586,
2022-03-09,41986.03444607623,
2022-03-10,39468.35477300189,
2022-03-11,38775.17558840679,
2022-03-12,38903.69354800599,
2022-03-13,37852.52514106289,
2022-03-14,39669.423812004505,
2022-03-15,39331.84654059453,
2022-03-16,41165.63506140341,
2022-03-17,41001.70957801974,
2022-03-18,41837.41313797566,
2022-03-19,42201.939920688186,
2022-03-20,41283.25900104565,
2022-03-21,41061.81589384987,
2022-03-22,42401.895597489434,
2022-03-23,42802.15471016985,
2022-03-24,43936.09623454058,
2022-03-25,44331.77795706412,
2022-03-26,44510.84421762133,
2022-03-27,46715.1176185105,
2022-03-28,46994.879118357465,
2022-03-29,47459.261237539096,
2022-03-30,47063.36584996355,
2022-03-31,45528.40715313835,
2022-04-01,46270.20070585378,
2022-04-02,45842.14476317382,
2022-04-03,46434.562982661664,
2022-04-04,46622.63571309101,
2022-04-05,45635.45438126673,
2022-04-06,43198.77526936491,
2022-04-07,43515.15032279806,
2022-04-08,42315.70972421807,
2022-04-09,42796.39747810973,
2022-04-10,42274.907370256085,
2022-04-11,39603.965159284155,
2022-04-12,40205.67794073206,
2022-04-13,41205.16871904067,
2022-04-14,39959.457069033735,
2022-04-15,40586.59730938673,
2022-04-16,40450.37930543977,
2022-04-17,39739.11925622209,
2022-04-18,40833.5379650337,
2022-04-19,41498.12244669832,
2022-04-20,41397.220477279625,
2022-04-21,40528.54148675958,
2022-04-22,39756.848993471016,
2022-04-23,39561.78019075613,
2022-04-24,39469.04986198146,
2022-04-25,40488.877917622376,
2022-04-26,38134.21545068938,
2022-04-27,39237.94931747103,
2022-04-28,39741.766645809636,
2022-04-29,38650.55013809267,
2022-04-30,37820.61176529208,
2022-05-01,38537.65476669535,
2022-05-02,38561.56539902362,
2022-05-03,37758.496107734,
2022-05-04,39699.02404125388,
2022-05-05,36612.229548803036,
2022-05-06,36116.394294982965,
2022-05-07,35573.31019883488,
2022-05-08,34070.31219757961,
2022-05-09,30269.586956629482,
2022-05-10,31026.93386836242,
2022-05-11,28913.48836365432,
2022-05-12,29126.11597686014,
2022-05-13,29310.728959858257,
2022-05-14,30189.333177005963,
2022-05-15,31319.309111130002,
2022-05-16,29923.606993639707,
2022-05-17,30502.19328027689,
2022-05-18,28772.200501112577,
2022-05-19,30382.40624219559,
2022-05-20,29256.813374416255,
2022-05-21,29491.507947760598,
2022-05-22,30351.050417138096,
2022-05-23,29163.167775739188,
2022-05-24,29655.02613175249,
2022-05-25,29584.949851985926,
2022-05-26,29346.781442431617,
2022-05-27,28646.65218193245,
2022-05-28,29088.236452817226,
2022-05-29,29492.503214953642,
2022-05-30,31740.94072516695,
2022-05-31,31865.749621173167,
2022-06-01,29833.450330205254,
2022-06-02,30481.013996026013,
2022-06-03,29714.143487149733,
2022-06-04,29872.3603087139,
2022-06-05,29917.764052456198,
2022-06-06,31372.5847629755,
2022-06-07,31265.469277693348,
2022-06-08,30229.236836130378,
2022-06-09,30101.187521431468,
2022-06-10,29101.2982596468,
2022-06-11,28374.14499732395,
2022-06-12,26767.269173221313,
2022-06-13,22525.768350391198,
2022-06-14,22244.848968001315,
2022-06-15,22529.198114649807,
2022-06-16,20408.690490591813,
2022-06-17,20473.05288079512,
2022-06-18,19047.41782828195,
2022-06-19,20516.41197977524,
2022-06-20,20636.75891240637,
2022-06-21,20700.923933039136,
2022-06-22,19983.566482863105,
2022-06-23,21100.270533511088,
2022-06-24,21262.71348295613,
2022-06-25,21525.88036221139,
2022-06-26,21052.80539783573,
2022-06-27,20751.477530790766,
2022-06-28,20282.542479269694,
2022-06-29,20108.529472889782,
2022-06-30,19608.397493423083,
2022-07-01,19407.447430262473,
2022-07-02,19268.227002666128,
2022-07-03,19310.233218521833,
2022-07-04,20257.012328592882,
2022-07-05,20188.779663973284,
2022-07-06,20566.68722377,
2022-07-07,21660.596837075183,
2022-07-08,21858.818749217564,
2022-07-09,21589.628101459668,
2022-07-10,20859.81407965063,
2022-07-11,19998.467839575842,
2022-07-12,19350.73735007727,
2022-07-13,20225.23866433186,
2022-07-14,20574.84059150044,
2022-07-15,20794.811981436706,
2022-07-16,21193.08334336837,
2022-07-17,20824.36275165164,
2022-07-18,22395.365383103952,
2022-07-19,23366.90769792785,
2022-07-20,23313.296731959555,
2022-07-21,23155.207555248304,
2022-07-22,22696.902754290055,
2022-07-23,22506.199573628986,
2022-07-24,22613.719208248454,
2022-07-25,21330.295450788173,
2022-07-26,21235.612316085775,
2022-07-27,22908.884260468687,
2022-07-28,23822.067597823116,
2022-07-29,23847.58331873861,
2022-07-30,23653.459549430798,
2022-07-31,23379.70052509082,
2022-08-01,23333.749243312184,
2022-08-02,23053.846847482677,
2022-08-03,22860.42098438317,
2022-08-04,22678.363633874185,
2022-08-05,23225.036201942938,
2022-08-06,22984.57953144855,
2022-08-07,23197.603469525384,
2022-08-08,23823.679442453606,
2022-08-09,23203.680696781623,
2022-08-10,23948.829553271633,
2022-08-11,23948.75170368143,
2022-08-12,24411.379871522615,
2022-08-13,24433.653747243658,
2022-08-14,24312.541424891562,
2022-08-15,24179.014652309197,
2022-08-16,23913.333725628458,
2022-08-17,23359.418837070007,
2022-08-18,23248.38422819264,
2022-08-19,20945.8339660496,
2022-08-20,21175.232732989512,
2022-08-21,21615.761693416986,
2022-08-22,21387.747114773963,
2022-08-23,21562.45153991356,
2022-08-24,21395.45846975991,
2022-08-25,21618.009019176647,
2022-08-26,20271.322951706014,
2022-08-27,20069.953331596196,
2022-08-28,19659.24670619362,
2022-08-29,20308.861447891457,
2022-08-30,19805.35069885804,
2022-08-31,20023.55444491251,
2022-09-01,20153.975977982507,
2022-09-02,19941.451370047158,
2022-09-03,19814.5642451146,
2022-09-04,19980.013222242276,
2022-09-05,19785.73350185514,
2022-09-06,18859.500087680277,
2022-09-07,19280.62547645678,
2022-09-08,19322.77774937157,
2022-09-09,21359.58252557909,
2022-09-10,21707.38731931814,
2022-09-11,21739.80437979554,
2022-09-12,22339.67050262336,
2022-09-13,20184.96749189655,
2022-09-14,20255.922978327133,
2022-09-15,19702.169889811717,
2022-09-16,19764.411712043777,
2022-09-17,20131.675305714027,
2022-09-18,19437.157867982634,
2022-09-19,19570.386709523507,
2022-09-20,18869.928809390534,
2022-09-21,18539.63523831258,
2022-09-22,19464.322663348466,
2022-09-23,19291.904802452067,
2022-09-24,18939.970580499372,
2022-09-25,18809.41143933244,
2022-09-26,19219.727780656474,
2022-09-27,19116.331160710437,
2022-09-28,19444.787771362975,
2022-09-29,19563.765161776904,
2022-09-30,19476.92659600407,
2022-10-01,19314.463835217448,
2022-10-02,19065.153837148988,
2022-10-03,19620.567543591394,
2022-10-04,20345.398520106643,
2022-10-05,20161.830614985047,
2022-10-06,19949.051041418512,
2022-10-07,19457.308951251147,
2022-10-08,19418.037989243952,
2022-10-09,19448.14900175761,
2022-10-10,19142.694767392895,
2022-10-11,19058.628039738272,
2022-10-12,19153.039779986986,
2022-10-13,19383.9432200889,
2022-10-14,19198.107144951755,
2022-10-15,19072.780513358884,
2022-10-16,19272.921847772006,
2022-10-17,19557.895548868444,
2022-10-18,19348.029368810374,13.72738551467237
2022-10-19,19134.242664465204,7.199337817510496
2022-10-20,19031.15987195947,7.3463173419057295
2022-10-21,19173.28046885863,7.4899173919770075
2022-10-22,19203.86547117714,8.925298498680675
2022-10-23,19574.824231840797,9.74806737868096
2022-10-24,19316.94062294213,9.522202955374743
2022-10-25,20095.152230674925,8.779380669710388
2022-10-26,20774.247496426033,9.185905978123676
2022-10-27,20278.36623205219,8.69566321634164
2022-10-28,20591.241208098614,8.165962068150327
2022-10-29,20800.70708772471,7.939942787840959
2022-10-30,20623.871497040946,7.804826254477776
2022-10-31,20494.60120983709,7.953970688427261
2022-11-01,20489.646203160763,8.190151682323787
2022-11-02,20162.980904822525,7.376837971857753
2022-11-03,20210.912417111318,7.23344570985638
2022-11-04,21150.315583912397,7.666695719080992
2022-11-05,21282.985109422694,7.631575430772695
2022-11-06,20906.99792695512,7.278993688228169
2022-11-07,20597.755017060834,6.990814461586567
2022-11-08,18562.353215089643,5.378281466579423
2022-11-09,15742.444335961438,3.848920163125193
2022-11-10,17594.923500278233,5.137926397449392
2022-11-11,17080.215260565037,5.06167745021717
2022-11-12,16797.98748257006,4.517928878471141
2022-11-13,16344.342316001042,4.228588894253891
2022-11-14,16645.828500283515,4.187401645989263
2022-11-15,16890.52938386464,4.336327629744596
2022-11-16,16689.39673273771,4.501424568018508
2022-11-17,16718.361228055077,4.677484311679963
2022-11-18,16707.022778986535,4.70186518269726
2022-11-19,16712.729525794817,4.629564922417411
2022-11-20,16304.07685562355,4.09390719296365
2022-11-21,15814.335280855257,4.080142306160631
2022-11-22,16171.628978315088,4.310771615281295
2022-11-23,16608.00998544357,4.4642394055118615
2022-11-24,16596.03575847268,4.451876035174693
2022-11-25,16524.449007720887,4.4347502296225345
2022-11-26,16456.156062496684,4.763324263239064
2022-11-27,16459.149543755877,4.774219312105203
2022-11-28,16222.210728731225,4.482849725754625
2022-11-29,16441.979978419113,4.677190624507419
2022-11-30,17186.502572066118,4.825354597748601
2022-12-01,16972.73406077455,4.66420922133526
2022-12-02,17084.87334047068,4.942667699919777
2022-12-03,16923.38287008033,5.167984891010241
2022-12-04,17149.93175096291,5.237998719833725
2022-12-05,16973.372577553495,5.203711604054656
2022-12-06,17085.64314125141,5.06290731398171
2022-12-07,16851.30346863184,4.8281791916972185
2022-12-08,17235.014157992136,4.928503136565058
2022-12-09,17149.824203925327,4.825766780338191
2022-12-10,17125.364927688952,4.79721614510071
2022-12-11,17101.038019732932,4.68543610102201
2022-12-12,17179.596038203494,4.5298433028182785
2022-12-13,17784.162894053265,4.622536849676779
2022-12-14,17808.71617265881,4.704097308733056
2022-12-15,17338.358126632633,4.654269745774839
2022-12-16,16623.75782614431,4.050071369973214
2022-12-17,16806.48559206152,4.102627083335125
2022-12-18,16742.816663834055,4.069182097809369
2022-12-19,16422.562273279298,3.8047441643915976
2022-12-20,16899.331969046758,3.9141596317698233
2022-12-21,16816.85370118997,3.774069468873074
2022-12-22,16824.790162441503,3.7179582064144263
2022-12-23,16791.45543916491,3.756511840585257
2022-12-24,16848.568708323422,3.711063428570643
2022-12-25,16842.177039905502,3.580884322950589
2022-12-26,16900.081871938084,3.6497760871823797
2022-12-27,16701.840210667935,3.5920825719772616
2022-12-28,16538.906094001977,3.232105709108722
2022-12-29,16644.379087037905,3.210360666041266
2022-12-30,16604.020520373393,3.4011592033133753
2022-12-31,16540.693624776803,3.454555553933522
2023-01-01,16615.969318012816,3.527858081113924
2023-01-02,16674.342536301097,3.7550337625772285
2023-01-03,16677.646185850346,3.8254969319710934
2023-01-04,16855.1747387671,3.8184969776730693
2023-01-05,16832.098988497855,3.7005992990371976
2023-01-06,16960.23206247515,3.8612219257457645
2023-01-07,16950.861521853905,3.8286860633898168
2023-01-08,17074.61539572674,3.8833627933889825
2023-01-09,17194.90932945318,5.21925390348685
2023-01-10,17436.90232978116,5.527780235157571
2023-01-11,17996.832553741606,5.294782496188447
2023-01-12,18866.810330617045,6.549291497974116
2023-01-13,19941.780543296303,6.83925311214253
2023-01-14,21019.20661402266,7.741679475977941
2023-01-15,20853.230569490253,7.961003480940155
2023-01-16,21175.33773662521,8.14870211580126
2023-01-17,21156.78393116713,7.675183226267742
2023-01-18,20726.844969426445,7.646643321889705
2023-01-19,21081.671022204326,7.895756137571257
2023-01-20,22705.83367889906,10.941181689562757
2023-01-21,22771.023287021784,11.792186629362417
2023-01-22,22736.66142892971,13.353711304507002
2023-01-23,22984.87497643721,12.896647130536616
2023-01-24,22610.010598272846,12.297977434654335
2023-01-25,23180.422697874263,18.35650243840218
2023-01-26,23024.74618081709,18.24425764858573
2023-01-27,23082.858382122955,17.712451032611295
2023-01-28,23022.23299135344,17.8622188950866
2023-01-29,23797.460894881242,18.417469361258267
2023-01-30,22840.385858797104,17.240237010604513
2023-01-31,23137.323554088376,16.765603325585705
2023-02-01,23725.161796142238,18.19736625425798
2023-02-02,23539.676770196525,17.23158420467785
2023-02-03,23451.577650774634,17.069542985598765
2023-02-04,23340.34958553934,16.516895773366514
2023-02-05,22946.286578591233,15.489121977525466
2023-02-06,22786.483006387727,14.941217459450284
2023-02-07,23294.9136483527,16.11606750245092
2023-02-08,22947.50782856846,15.112572186439548
2023-02-09,21820.886508092775,13.279314894546129
2023-02-10,21630.132979576298,13.613384551521149
2023-02-11,21889.432080049624,13.969148269498893
2023-02-12,21779.87440384417,13.069369571471315
2023-02-13,21807.834274723064,13.776958138356683
2023-02-14,22220.070997481067,14.722390788037732
2023-02-15,24307.875101631602,15.95547669478355
2023-02-16,23756.907281577434,14.745243196559679
2023-02-17,24628.82455217312,14.718857652558878
2023-02-18,24642.79087073843,14.417397201771829
